product_id,category_id,supplier_id,price,category_name,country
812,11,151,4005,Cat_11,India
813,26,6,1074,Cat_26,India
814,3,41,4317,Cat_3,India
815,10,30,4363,Cat_10,India
816,3,199,4660,Cat_3,USA
817,16,198,2284,Cat_16,China
818,30,11,4172,Cat_30,China
819,12,116,1472,Cat_12,India
820,28,116,153,Cat_28,India
821,17,182,755,Cat_17,India
822,27,122,2136,Cat_27,India
823,25,16,263,Cat_25,India
824,1,103,3478,Cat_1,USA
825,26,121,2912,Cat_26,USA
826,21,24,2212,Cat_21,USA
827,15,79,4881,Cat_15,USA
828,29,26,929,Cat_29,China
829,30,175,2498,Cat_30,India
830,26,136,678,Cat_26,India
831,20,60,1758,Cat_20,USA
832,2,175,4912,Cat_2,India
833,4,96,1069,Cat_4,USA
834,6,101,4313,Cat_6,USA
835,8,87,1772,Cat_8,India
836,11,77,3853,Cat_11,India
837,24,19,1969,Cat_24,India
838,12,139,3071,Cat_12,China
839,9,43,3777,Cat_9,USA
840,30,114,783,Cat_30,USA
841,12,81,972,Cat_12,USA
842,22,17,3903,Cat_22,India
843,21,164,1163,Cat_21,China
844,17,118,3213,Cat_17,USA
845,22,94,4260,Cat_22,India
846,13,31,3849,Cat_13,China
847,22,169,4314,Cat_22,India
848,30,159,2124,Cat_30,India
849,10,111,4435,Cat_10,India
850,13,151,3963,Cat_13,India
851,12,99,678,Cat_12,USA
852,4,170,870,Cat_4,USA
853,17,40,4015,Cat_17,USA
854,28,164,4398,Cat_28,China
855,2,55,201,Cat_2,USA
856,10,89,2953,Cat_10,USA
857,8,179,329,Cat_8,India
858,11,177,1088,Cat_11,USA
859,25,28,466,Cat_25,USA
860,4,121,1685,Cat_4,USA
861,7,149,484,Cat_7,China
862,8,43,4175,Cat_8,USA
863,17,7,3160,Cat_17,China
864,8,9,744,Cat_8,USA
865,17,114,566,Cat_17,USA
866,3,136,4278,Cat_3,India
867,2,122,1380,Cat_2,India
868,16,31,1709,Cat_16,China
869,29,142,2099,Cat_29,USA
870,24,192,4192,Cat_24,USA
871,3,183,3592,Cat_3,USA
872,27,191,2722,Cat_27,China
873,15,115,1247,Cat_15,China
874,14,174,543,Cat_14,China
875,29,175,283,Cat_29,India
876,1,166,694,Cat_1,USA
877,26,182,3792,Cat_26,India
878,23,186,1260,Cat_23,India
879,7,118,4926,Cat_7,USA
880,12,173,3607,Cat_12,USA
881,23,4,441,Cat_23,USA
882,22,100,642,Cat_22,USA
883,6,157,701,Cat_6,USA
884,19,78,1846,Cat_19,India
885,14,61,2071,Cat_14,China
886,21,87,2679,Cat_21,India
887,17,180,1986,Cat_17,USA
888,12,89,4162,Cat_12,USA
889,27,128,3145,Cat_27,China
890,4,156,604,Cat_4,USA
891,12,103,378,Cat_12,USA
892,14,177,470,Cat_14,USA
893,16,195,4398,Cat_16,USA
894,16,87,2766,Cat_16,India
895,3,5,273,Cat_3,China
896,4,68,282,Cat_4,China
897,29,161,656,Cat_29,China
898,5,18,4445,Cat_5,USA
899,6,19,1309,Cat_6,India
900,8,141,4187,Cat_8,China
901,8,165,2175,Cat_8,USA
902,4,99,1614,Cat_4,USA
903,21,32,2583,Cat_21,China
904,30,124,2785,Cat_30,India
905,22,36,4289,Cat_22,India
906,29,175,1622,Cat_29,India
907,4,83,3238,Cat_4,China
908,29,97,2859,Cat_29,USA
909,8,93,1468,Cat_8,USA
910,5,149,2389,Cat_5,China
911,27,159,4414,Cat_27,India
912,19,167,3106,Cat_19,China
913,25,105,2364,Cat_25,India
914,1,2,2925,Cat_1,India
915,29,62,2327,Cat_29,USA
916,24,194,3499,Cat_24,China
917,8,177,1681,Cat_8,USA
918,7,193,1412,Cat_7,China
919,8,164,371,Cat_8,China
920,14,174,3474,Cat_14,China
921,1,142,2919,Cat_1,USA
922,4,111,1702,Cat_4,India
923,14,150,618,Cat_14,USA
924,21,128,2182,Cat_21,China
925,4,19,4936,Cat_4,India
926,30,79,124,Cat_30,USA
927,7,197,2165,Cat_7,USA
928,27,192,1096,Cat_27,USA
929,22,161,4024,Cat_22,China
930,15,136,811,Cat_15,India
931,5,70,3999,Cat_5,India
932,18,144,449,Cat_18,China
933,10,163,1490,Cat_10,China
934,2,14,3955,Cat_2,China
935,10,102,2812,Cat_10,USA
936,16,197,1317,Cat_16,USA
937,15,163,1562,Cat_15,China
938,3,129,2751,Cat_3,China
939,16,73,2603,Cat_16,China
940,15,139,3712,Cat_15,China
941,20,39,1656,Cat_20,China
942,30,93,1684,Cat_30,USA
943,2,175,2499,Cat_2,India
944,6,93,4620,Cat_6,USA
945,20,34,4367,Cat_20,India
946,1,46,2121,Cat_1,India
947,30,103,4164,Cat_30,USA
948,10,129,2158,Cat_10,China
949,21,159,1552,Cat_21,India
950,14,104,3188,Cat_14,India
951,4,199,4354,Cat_4,USA
952,25,1,2954,Cat_25,India
953,21,107,419,Cat_21,China
954,13,111,3252,Cat_13,India
955,24,181,3089,Cat_24,India
956,1,6,3180,Cat_1,India
957,5,136,2024,Cat_5,India
958,19,3,4763,Cat_19,India
959,18,154,171,Cat_18,China
960,14,74,1352,Cat_14,USA
961,18,86,1100,Cat_18,USA
962,28,165,4682,Cat_28,USA
963,30,193,1659,Cat_30,China
964,30,193,1089,Cat_30,China
965,3,176,471,Cat_3,India
966,13,21,1384,Cat_13,India
967,20,73,1791,Cat_20,China
968,15,36,1633,Cat_15,India
969,14,79,4433,Cat_14,USA
970,8,70,4639,Cat_8,India
971,5,175,373,Cat_5,India
972,21,166,4961,Cat_21,USA
973,25,146,2275,Cat_25,USA
974,19,129,4424,Cat_19,China
975,7,153,801,Cat_7,USA
976,18,111,4130,Cat_18,India
977,23,56,354,Cat_23,India
978,5,6,869,Cat_5,India
979,26,161,1838,Cat_26,China
980,11,16,1037,Cat_11,India
981,15,5,612,Cat_15,China
982,24,88,968,Cat_24,India
983,6,22,2502,Cat_6,India
984,12,48,4665,Cat_12,China
985,17,145,3800,Cat_17,India
986,7,47,660,Cat_7,India
987,10,7,907,Cat_10,China
988,5,119,969,Cat_5,China
989,30,80,1170,Cat_30,China
990,8,50,1675,Cat_8,China
991,19,41,2217,Cat_19,India
992,27,140,513,Cat_27,India
993,8,126,1927,Cat_8,USA
994,22,124,1000,Cat_22,India
995,21,104,819,Cat_21,India
996,29,139,1983,Cat_29,China
997,26,59,1380,Cat_26,USA
998,24,38,4702,Cat_24,China
999,28,80,2704,Cat_28,China
1000,10,19,2991,Cat_10,India
1001,13,90,2675,Cat_13,China
1002,30,122,4661,Cat_30,India
1003,17,30,3796,Cat_17,India
1004,22,154,4608,Cat_22,China
1005,14,105,2859,Cat_14,India
1006,19,27,3092,Cat_19,China
1007,2,103,2323,Cat_2,USA
1008,3,176,2854,Cat_3,India
1009,9,86,2313,Cat_9,USA
1010,21,154,1462,Cat_21,China
1011,10,179,3062,Cat_10,India
1012,17,157,1203,Cat_17,USA
1013,7,74,3390,Cat_7,USA
1014,26,141,1290,Cat_26,China
1015,17,73,3462,Cat_17,China
1016,19,171,406,Cat_19,China
1017,6,122,2417,Cat_6,India
1018,18,143,3514,Cat_18,USA
1019,2,17,4501,Cat_2,India
1020,12,132,687,Cat_12,China
1021,10,89,1767,Cat_10,USA
1022,17,153,3707,Cat_17,USA
1023,8,40,1763,Cat_8,USA
1024,22,200,377,Cat_22,India
1025,2,51,1383,Cat_2,China
1026,28,50,993,Cat_28,China
1027,21,23,3091,Cat_21,USA
1028,28,14,3776,Cat_28,China
1029,5,65,977,Cat_5,USA
1030,15,13,3854,Cat_15,USA
1031,2,169,1520,Cat_2,India
1032,10,1,589,Cat_10,India
1033,28,121,4138,Cat_28,USA
1034,26,65,2791,Cat_26,USA
1035,25,28,2343,Cat_25,USA
1036,8,23,187,Cat_8,USA
1037,21,56,112,Cat_21,India
1038,20,115,1900,Cat_20,China
1039,2,43,1357,Cat_2,USA
1040,18,57,2029,Cat_18,USA
1041,5,181,4540,Cat_5,India
1042,25,26,771,Cat_25,China
1043,15,8,328,Cat_15,USA
1044,1,155,669,Cat_1,India
1045,6,187,272,Cat_6,India
1046,22,1,3888,Cat_22,India
1047,7,57,3504,Cat_7,USA
1048,17,15,1513,Cat_17,China
1049,17,138,3913,Cat_17,India
1050,14,98,1607,Cat_14,USA
1051,26,2,2074,Cat_26,India
1052,26,2,2212,Cat_26,India
1053,27,147,2174,Cat_27,China
1054,26,31,3044,Cat_26,China
1055,2,133,356,Cat_2,India
1056,4,116,1093,Cat_4,India
1057,25,117,670,Cat_25,USA
1058,9,195,473,Cat_9,USA
1059,21,48,2409,Cat_21,China
1060,5,144,1268,Cat_5,China
1061,5,64,1658,Cat_5,China
1062,18,21,882,Cat_18,India
1063,7,189,1935,Cat_7,USA
1064,8,70,3813,Cat_8,India
1065,1,140,3610,Cat_1,India
1066,16,136,1972,Cat_16,India
1067,23,29,1665,Cat_23,India
1068,4,163,1092,Cat_4,China
1069,14,75,1039,Cat_14,India
1070,10,127,2054,Cat_10,USA
1071,25,65,2705,Cat_25,USA
1072,8,161,4487,Cat_8,China
1073,1,119,540,Cat_1,China
1074,13,182,2307,Cat_13,India
1075,16,56,2543,Cat_16,India
1076,19,13,116,Cat_19,USA
1077,11,181,4906,Cat_11,India
1078,3,121,3409,Cat_3,USA
1079,7,130,2635,Cat_7,USA
1080,10,58,2018,Cat_10,India
1081,12,22,4385,Cat_12,India
1082,12,53,1446,Cat_12,USA
1083,17,191,446,Cat_17,China
1084,19,6,1534,Cat_19,India
1085,26,42,894,Cat_26,China
1086,27,119,336,Cat_27,China
1087,28,73,1288,Cat_28,China
1088,18,159,4391,Cat_18,India
1089,3,175,3687,Cat_3,India
1090,6,194,3221,Cat_6,China
1091,9,200,4179,Cat_9,India
1092,25,166,4486,Cat_25,USA
1093,30,130,3010,Cat_30,USA
1094,9,189,903,Cat_9,USA
1095,10,127,4278,Cat_10,USA
1096,22,76,3875,Cat_22,USA
1097,27,137,3463,Cat_27,USA
1098,17,70,2164,Cat_17,India
1099,19,50,4099,Cat_19,China
1100,3,167,1227,Cat_3,China
1101,9,164,1513,Cat_9,China
1102,11,93,1548,Cat_11,USA
1103,16,44,2750,Cat_16,China
1104,26,145,1340,Cat_26,India
1105,22,80,1122,Cat_22,China
1106,26,53,1431,Cat_26,USA
1107,18,60,2255,Cat_18,USA
1108,3,36,912,Cat_3,India
1109,2,106,3622,Cat_2,China
1110,25,191,963,Cat_25,China
1111,13,169,4361,Cat_13,India
1112,21,154,4281,Cat_21,China
1113,6,172,3711,Cat_6,USA
1114,4,50,1307,Cat_4,China
1115,26,119,4146,Cat_26,China
1116,18,141,1047,Cat_18,China
1117,24,130,3771,Cat_24,USA
1118,25,193,1436,Cat_25,China
1119,21,88,3253,Cat_21,India
1120,12,40,861,Cat_12,USA
1121,25,71,2935,Cat_25,USA
1122,18,36,595,Cat_18,India
1123,17,184,4610,Cat_17,USA
1124,28,57,1382,Cat_28,USA
1125,27,174,1610,Cat_27,China
1126,6,30,3420,Cat_6,India
1127,2,74,4465,Cat_2,USA
1128,28,93,3672,Cat_28,USA
1129,11,37,1689,Cat_11,China
1130,27,187,100,Cat_27,India
1131,16,129,3289,Cat_16,China
1132,23,104,1115,Cat_23,India
1133,19,95,375,Cat_19,China
1134,28,74,3096,Cat_28,USA
1135,11,62,2322,Cat_11,USA
1136,1,66,4896,Cat_1,USA
1137,13,22,4644,Cat_13,India
1138,5,158,3014,Cat_5,China
1139,8,30,2021,Cat_8,India
1140,28,68,2380,Cat_28,China
1141,10,130,2475,Cat_10,USA
1142,14,9,4786,Cat_14,USA
1143,1,37,3401,Cat_1,China
1144,2,100,3572,Cat_2,USA
1145,30,140,3295,Cat_30,India
1146,1,25,4815,Cat_1,India
1147,5,61,3463,Cat_5,China
1148,23,37,1223,Cat_23,China
1149,7,17,1752,Cat_7,India
1150,8,71,3143,Cat_8,USA
1151,6,100,2322,Cat_6,USA
1152,5,97,4803,Cat_5,USA
1153,4,50,2281,Cat_4,China
1154,27,174,824,Cat_27,China
1155,9,187,4679,Cat_9,India
1156,14,167,4999,Cat_14,China
1157,2,101,3167,Cat_2,USA
1158,26,48,1428,Cat_26,China
1159,12,170,4371,Cat_12,USA
1160,16,94,140,Cat_16,India
1161,1,45,1770,Cat_1,India
1162,28,194,1818,Cat_28,China
1163,2,185,1014,Cat_2,USA
1164,8,19,152,Cat_8,India
1165,6,176,1254,Cat_6,India
1166,23,137,2626,Cat_23,USA
1167,5,43,1141,Cat_5,USA
1168,15,147,503,Cat_15,China
1169,21,192,4330,Cat_21,USA
1170,1,24,3590,Cat_1,USA
1171,16,178,812,Cat_16,USA
1172,8,55,4837,Cat_8,USA
1173,7,121,1408,Cat_7,USA
1174,28,82,743,Cat_28,USA
1175,9,18,2876,Cat_9,USA
1176,12,139,1206,Cat_12,China
1177,14,77,4301,Cat_14,India
1178,10,115,3009,Cat_10,China
1179,9,84,4417,Cat_9,China
1180,28,71,1037,Cat_28,USA
1181,28,119,2665,Cat_28,China
1182,16,170,2052,Cat_16,USA
1183,14,134,4225,Cat_14,India
1184,17,177,3508,Cat_17,USA
1185,25,175,2605,Cat_25,India
1186,21,2,4775,Cat_21,India
1187,13,169,3670,Cat_13,India
1188,1,81,3991,Cat_1,USA
1189,24,53,1909,Cat_24,USA
1190,15,182,3264,Cat_15,India
1191,17,16,2819,Cat_17,India
1192,10,187,3554,Cat_10,India
1193,20,123,1056,Cat_20,USA
1194,10,5,4403,Cat_10,China
1195,27,124,4845,Cat_27,India
1196,20,94,4046,Cat_20,India
1197,29,167,4716,Cat_29,China
1198,10,197,2409,Cat_10,USA
1199,25,42,4781,Cat_25,China
1200,2,150,1372,Cat_2,USA
1201,12,80,4437,Cat_12,China
1202,8,64,1968,Cat_8,China
1203,16,139,717,Cat_16,China
1204,7,83,3196,Cat_7,China
1205,24,93,4066,Cat_24,USA
1206,24,148,4764,Cat_24,China
1207,23,46,667,Cat_23,India
1208,9,3,3159,Cat_9,India
1209,9,181,669,Cat_9,India
1210,3,182,3035,Cat_3,India
1211,20,123,633,Cat_20,USA
1212,6,96,531,Cat_6,USA
1213,22,197,3267,Cat_22,USA
1214,10,42,3438,Cat_10,China
1215,19,82,358,Cat_19,USA
1216,30,54,4218,Cat_30,USA
1217,1,41,2257,Cat_1,India
1218,17,79,167,Cat_17,USA
1219,5,153,2783,Cat_5,USA
1220,13,84,4171,Cat_13,China
1221,10,197,184,Cat_10,USA
1222,19,200,1664,Cat_19,India
1223,27,46,4928,Cat_27,India
1224,10,107,4734,Cat_10,China
1225,8,119,3838,Cat_8,China
1226,1,186,1008,Cat_1,India
1227,2,184,2162,Cat_2,USA
1228,12,97,3187,Cat_12,USA
1229,26,15,2172,Cat_26,China
1230,14,140,2096,Cat_14,India
1231,25,144,806,Cat_25,China
1232,11,155,3396,Cat_11,India
1233,21,195,1489,Cat_21,USA
1234,26,130,4591,Cat_26,USA
1235,26,49,1175,Cat_26,India
1236,27,45,3609,Cat_27,India
1237,5,168,4353,Cat_5,China
1238,19,33,3916,Cat_19,India
1239,22,180,2724,Cat_22,USA
1240,26,93,1255,Cat_26,USA
1241,17,133,508,Cat_17,India
1242,21,133,4936,Cat_21,India
1243,27,183,4666,Cat_27,USA
1244,22,41,4040,Cat_22,India
1245,14,35,1058,Cat_14,China
1246,6,116,3762,Cat_6,India
1247,11,74,1501,Cat_11,USA
1248,27,18,1597,Cat_27,USA
1249,24,94,3540,Cat_24,India
1250,9,147,852,Cat_9,China
1251,6,65,2307,Cat_6,USA
1252,4,162,3959,Cat_4,China
1253,12,27,1521,Cat_12,China
1254,10,190,2998,Cat_10,China
1255,26,113,2176,Cat_26,India
1256,26,100,2289,Cat_26,USA
1257,17,159,952,Cat_17,India
1258,27,177,3560,Cat_27,USA
1259,16,141,1736,Cat_16,China
1260,16,103,1809,Cat_16,USA
1261,19,147,1111,Cat_19,China
1262,11,98,3012,Cat_11,USA
1263,3,8,3254,Cat_3,USA
1264,25,100,3871,Cat_25,USA
1265,21,186,4816,Cat_21,India
1266,3,129,1277,Cat_3,China
1267,8,76,301,Cat_8,USA
1268,10,85,141,Cat_10,China
1269,3,154,3080,Cat_3,China
1270,12,181,3378,Cat_12,India
1271,27,18,444,Cat_27,USA
1272,17,156,4331,Cat_17,USA
1273,7,38,3817,Cat_7,China
1274,22,116,529,Cat_22,India
1275,25,138,2372,Cat_25,India
1276,17,169,2562,Cat_17,India
1277,2,200,288,Cat_2,India
1278,10,153,2796,Cat_10,USA
1279,25,16,996,Cat_25,India
1280,22,10,3881,Cat_22,USA
1281,8,115,1214,Cat_8,China
1282,14,147,3193,Cat_14,China
1283,27,154,3620,Cat_27,China
1284,11,121,771,Cat_11,USA
1285,15,21,1578,Cat_15,India
1286,20,56,3828,Cat_20,India
1287,18,187,4855,Cat_18,India
1288,22,54,3892,Cat_22,USA
1289,11,25,2149,Cat_11,India
1290,21,126,1363,Cat_21,USA
1291,7,177,1042,Cat_7,USA
1292,6,11,2589,Cat_6,China
1293,14,32,477,Cat_14,China
1294,14,137,2594,Cat_14,USA
1295,28,157,3264,Cat_28,USA
1296,9,192,2766,Cat_9,USA
1297,25,111,2710,Cat_25,India
1298,15,91,237,Cat_15,India
1299,17,14,3936,Cat_17,China
1300,12,36,562,Cat_12,India
1301,10,162,352,Cat_10,China
1302,19,50,882,Cat_19,China
1303,9,148,2416,Cat_9,China
1304,30,81,1769,Cat_30,USA
1305,9,100,2981,Cat_9,USA
1306,27,123,758,Cat_27,USA
1307,18,106,1121,Cat_18,China
1308,2,9,1424,Cat_2,USA
1309,6,173,4319,Cat_6,USA
1310,27,176,2691,Cat_27,India
1311,13,130,2522,Cat_13,USA
1312,25,120,2518,Cat_25,USA
1313,4,129,2344,Cat_4,China
1314,17,149,1699,Cat_17,China
1315,8,41,4028,Cat_8,India
1316,5,80,823,Cat_5,China
1317,1,25,3238,Cat_1,India
1318,16,125,3506,Cat_16,China
1319,3,149,2751,Cat_3,China
1320,12,103,639,Cat_12,USA
1321,17,69,2298,Cat_17,China
1322,19,112,1486,Cat_19,China
1323,3,128,2769,Cat_3,China
1324,14,61,823,Cat_14,China
1325,14,166,3139,Cat_14,USA
1326,10,41,3711,Cat_10,India
1327,9,54,3317,Cat_9,USA
1328,26,174,613,Cat_26,China
1329,13,76,1589,Cat_13,USA
1330,24,195,2850,Cat_24,USA
1331,17,195,1029,Cat_17,USA
1332,22,172,4290,Cat_22,USA
1333,28,158,3422,Cat_28,China
1334,10,184,3110,Cat_10,USA
1335,22,155,2845,Cat_22,India
1336,16,139,3162,Cat_16,China
1337,16,74,309,Cat_16,USA
1338,19,128,2348,Cat_19,China
1339,2,80,3084,Cat_2,China
1340,26,129,332,Cat_26,China
1341,29,84,4544,Cat_29,China
1342,16,122,2799,Cat_16,India
1343,14,109,4138,Cat_14,USA
1344,30,164,382,Cat_30,China
1345,15,63,3616,Cat_15,USA
1346,11,184,2253,Cat_11,USA
1347,29,197,1197,Cat_29,USA
1348,24,183,651,Cat_24,USA
1349,6,33,4768,Cat_6,India
1350,11,54,702,Cat_11,USA
1351,24,127,2778,Cat_24,USA
1352,11,30,1870,Cat_11,India
1353,28,180,784,Cat_28,USA
1354,18,194,3053,Cat_18,China
1355,10,185,1558,Cat_10,USA
1356,27,58,2876,Cat_27,India
1357,19,133,3623,Cat_19,India
1358,1,75,2838,Cat_1,India
1359,15,185,1796,Cat_15,USA
1360,6,169,1275,Cat_6,India
1361,24,24,3069,Cat_24,USA
1362,5,142,857,Cat_5,USA
1363,29,136,1991,Cat_29,India
1364,22,144,3960,Cat_22,China
1365,14,165,344,Cat_14,USA
1366,5,173,3946,Cat_5,USA
1367,19,200,3481,Cat_19,India
1368,14,54,1945,Cat_14,USA
1369,1,16,2331,Cat_1,India
1370,28,75,3367,Cat_28,India
1371,8,194,764,Cat_8,China
1372,9,41,3449,Cat_9,India
1373,1,62,1551,Cat_1,USA
1374,2,46,1946,Cat_2,India
1375,24,175,2792,Cat_24,India
1376,20,160,3308,Cat_20,USA
1377,8,79,1533,Cat_8,USA
1378,18,100,172,Cat_18,USA
1379,1,195,1353,Cat_1,USA
1380,28,8,2780,Cat_28,USA
1381,21,179,361,Cat_21,India
1382,20,168,2905,Cat_20,China
1383,22,16,2073,Cat_22,India
1384,10,93,373,Cat_10,USA
1385,9,96,4866,Cat_9,USA
1386,1,200,3205,Cat_1,India
1387,26,181,2332,Cat_26,India
1388,30,54,4462,Cat_30,USA
1389,18,98,940,Cat_18,USA
1390,1,118,1506,Cat_1,USA
1391,13,114,290,Cat_13,USA
1392,28,181,1288,Cat_28,India
1393,3,193,4690,Cat_3,China
1394,27,50,3563,Cat_27,China
1395,20,18,1556,Cat_20,USA
1396,16,174,864,Cat_16,China
1397,6,99,4971,Cat_6,USA
1398,29,4,393,Cat_29,USA
1399,8,159,839,Cat_8,India
1400,10,191,4529,Cat_10,China
1401,9,147,2753,Cat_9,China
1402,10,174,3809,Cat_10,China
1403,16,142,4868,Cat_16,USA
1404,23,79,3282,Cat_23,USA
1405,30,34,133,Cat_30,India
1406,9,105,4031,Cat_9,India
1407,14,128,4289,Cat_14,China
1408,18,46,3383,Cat_18,India
1409,3,165,1752,Cat_3,USA
1410,27,198,3096,Cat_27,China
1411,17,80,2935,Cat_17,China
1412,23,72,3183,Cat_23,China
1413,6,7,581,Cat_6,China
1414,17,197,3846,Cat_17,USA
1415,27,95,1875,Cat_27,China
1416,1,49,306,Cat_1,India
1417,5,84,1370,Cat_5,China
1418,3,138,2294,Cat_3,India
1419,28,36,3009,Cat_28,India
1420,21,150,2503,Cat_21,USA
1421,30,175,2463,Cat_30,India
1422,4,192,3889,Cat_4,USA
1423,26,179,3559,Cat_26,India
1424,20,158,1849,Cat_20,China
1425,24,30,1580,Cat_24,India
1426,22,133,4529,Cat_22,India
1427,29,198,2054,Cat_29,China
1428,9,14,1050,Cat_9,China
1429,10,119,4986,Cat_10,China
1430,25,65,4254,Cat_25,USA
1431,18,174,4454,Cat_18,China
1432,26,68,3043,Cat_26,China
1433,20,157,4209,Cat_20,USA
1434,30,127,372,Cat_30,USA
1435,12,46,3634,Cat_12,India
1436,6,127,2566,Cat_6,USA
1437,18,112,1576,Cat_18,China
1438,25,29,2956,Cat_25,India
1439,21,113,3838,Cat_21,India
1440,1,121,255,Cat_1,USA
1441,2,158,543,Cat_2,China
1442,12,122,4001,Cat_12,India
1443,1,123,403,Cat_1,USA
1444,15,18,465,Cat_15,USA
1445,3,73,2622,Cat_3,China
1446,19,58,1915,Cat_19,India
1447,1,70,721,Cat_1,India
1448,20,27,1151,Cat_20,China
1449,17,5,932,Cat_17,China
1450,5,194,4925,Cat_5,China
1451,16,45,3410,Cat_16,India
1452,15,73,2458,Cat_15,China
1453,25,6,1780,Cat_25,India
1454,3,200,1742,Cat_3,India
1455,13,45,2411,Cat_13,India
1456,5,44,4812,Cat_5,China
1457,6,99,393,Cat_6,USA
1458,30,72,1747,Cat_30,China
1459,5,64,4419,Cat_5,China
1460,3,132,3954,Cat_3,China
1461,7,133,2794,Cat_7,India
1462,30,179,515,Cat_30,India
1463,6,55,4335,Cat_6,USA
1464,7,192,2541,Cat_7,USA
1465,16,7,2524,Cat_16,China
1466,15,189,2061,Cat_15,USA
1467,5,94,3056,Cat_5,India
1468,9,29,2551,Cat_9,India
1469,9,40,1206,Cat_9,USA
1470,11,23,1542,Cat_11,USA
1471,3,14,2323,Cat_3,China
1472,16,127,110,Cat_16,USA
1473,23,139,3098,Cat_23,China
1474,21,11,4488,Cat_21,China
1475,5,200,3303,Cat_5,India
1476,15,188,4929,Cat_15,China
1477,20,40,2857,Cat_20,USA
1478,19,166,1978,Cat_19,USA
1479,17,125,4900,Cat_17,China
1480,29,114,937,Cat_29,USA
1481,18,135,4789,Cat_18,China
1482,24,111,4698,Cat_24,India
1483,22,54,170,Cat_22,USA
1484,21,34,1284,Cat_21,India
1485,19,10,158,Cat_19,USA
1486,29,163,1797,Cat_29,China
1487,28,146,1343,Cat_28,USA
1488,12,78,2805,Cat_12,India
1489,13,16,3945,Cat_13,India
1490,29,35,4656,Cat_29,China
1491,5,146,3226,Cat_5,USA
1492,25,9,4972,Cat_25,USA
1493,2,172,3496,Cat_2,USA
1494,7,172,3438,Cat_7,USA
1495,28,20,841,Cat_28,India
1496,5,49,1215,Cat_5,India
1497,27,135,3809,Cat_27,China
1498,30,8,4472,Cat_30,USA
1499,19,190,4288,Cat_19,China
1500,18,152,3126,Cat_18,India
1501,1,39,2509,Cat_1,China
1502,18,13,2282,Cat_18,USA
1503,12,162,3723,Cat_12,China
1504,28,131,4559,Cat_28,China
1505,11,36,4439,Cat_11,India
1506,24,193,4655,Cat_24,China
1507,7,60,4040,Cat_7,USA
1508,29,47,4483,Cat_29,India
1509,22,138,4636,Cat_22,India
1510,26,189,2115,Cat_26,USA
1511,8,173,4021,Cat_8,USA
1512,15,134,673,Cat_15,India
1513,9,176,635,Cat_9,India
1514,9,121,3413,Cat_9,USA
1515,23,189,4519,Cat_23,USA
1516,22,168,4251,Cat_22,China
1517,15,180,1799,Cat_15,USA
1518,20,34,1325,Cat_20,India
1519,11,133,682,Cat_11,India
1520,17,160,3192,Cat_17,USA
1521,2,179,4946,Cat_2,India
1522,12,111,4411,Cat_12,India
1523,15,1,3299,Cat_15,India
1524,19,173,2782,Cat_19,USA
1525,10,13,1747,Cat_10,USA
1526,17,158,645,Cat_17,China
1527,24,71,746,Cat_24,USA
1528,2,86,2534,Cat_2,USA
1529,12,156,467,Cat_12,USA
1530,8,176,1284,Cat_8,India
1531,15,150,4539,Cat_15,USA
1532,25,105,215,Cat_25,India
1533,22,82,2556,Cat_22,USA
1534,29,24,4676,Cat_29,USA
1535,7,166,3916,Cat_7,USA
1536,20,169,781,Cat_20,India
1537,21,194,1814,Cat_21,China
1538,27,41,2743,Cat_27,India
1539,12,7,122,Cat_12,China
1540,23,38,1666,Cat_23,China
1541,3,2,573,Cat_3,India
1542,8,39,4937,Cat_8,China
1543,7,128,614,Cat_7,China
1544,8,149,3485,Cat_8,China
1545,11,113,2235,Cat_11,India
1546,27,83,3084,Cat_27,China
1547,30,136,4137,Cat_30,India
1548,4,47,2480,Cat_4,India
1549,1,113,3860,Cat_1,India
1550,7,108,4733,Cat_7,USA
1551,5,136,4410,Cat_5,India
1552,12,138,3598,Cat_12,India
1553,26,41,3764,Cat_26,India
1554,18,103,1770,Cat_18,USA
1555,7,123,931,Cat_7,USA
1556,21,148,359,Cat_21,China
1557,23,138,4374,Cat_23,India
1558,28,76,2735,Cat_28,USA
1559,26,24,4101,Cat_26,USA
1560,18,108,2192,Cat_18,USA
1561,18,70,3525,Cat_18,India
1562,14,99,167,Cat_14,USA
1563,8,101,4836,Cat_8,USA
1564,26,190,4565,Cat_26,China
1565,26,34,4422,Cat_26,India
1566,2,70,3956,Cat_2,India
1567,9,189,472,Cat_9,USA
1568,4,162,3582,Cat_4,China
1569,5,82,3114,Cat_5,USA
1570,21,15,4623,Cat_21,China
1571,10,174,1934,Cat_10,China
1572,24,101,3687,Cat_24,USA
1573,30,12,3192,Cat_30,India
1574,9,73,538,Cat_9,China
1575,20,42,931,Cat_20,China
1576,7,93,2097,Cat_7,USA
1577,27,22,215,Cat_27,India
1578,26,70,1235,Cat_26,India
1579,17,20,739,Cat_17,India
1580,9,31,1542,Cat_9,China
1581,5,173,997,Cat_5,USA
1582,30,43,2063,Cat_30,USA
1583,29,115,3305,Cat_29,China
1584,12,42,1627,Cat_12,China
1585,24,145,1240,Cat_24,India
1586,17,61,1957,Cat_17,China
1587,21,4,847,Cat_21,USA
1588,30,30,4833,Cat_30,India
1589,16,38,1137,Cat_16,China
1590,14,153,1823,Cat_14,USA
1591,14,71,3506,Cat_14,USA
